directorio,secuencia_p,orden,clase,dominio,mes,estrato1,sex,age,p6050,p6090,p6210,p6210s1,p6240,oficio,p6426,relab,hoursWorkUsual,p6870,p6920,p7040,p7070,p7090,p7495,p7500s1a1,p7500s2a1,p7500s3a1,p7505,p7510s1a1,p7510s2a1,p7510s3a1,p7510s5a1,p7510s6a1,p7510s7a1,pet,impa,isa,iof1,iof2,iof3h,iof3i,iof6,ingtotob,ingtot,fex_c,depto,fex_dpto,fweight,maxEducLevel,college,cotPension,wap,ocu,dsi,pea,inac,totalHoursWorked,formal,informal,cuentaPropia,microEmpresa,sizeFirm,age2,logIng,female,agefem,totalHoursWorked2,totalHoursWorked3
5927,4615529,1,2,1,BOGOTA,5,1,0,46,2,1,4,8,1,55,60,1,48,5,1,2,0,2,1,8e+05,0,0,1,0,0,0,0,0,375000,1,1060929.41666667,0,0,0,0,0,8e+05,1860929.41666667,1860929.41666667,199.589442618848,11,199.589442618848,200,5,0,1,1,1,0,1,0,48,1,0,0,0,4,2116,14.4365866072676,1,46,2304,110592
9820,4685186,1,1,1,BOGOTA,8,2,1,32,1,1,5,11,1,98,2,4,72,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,323.689087598092,11,323.689087598092,324,6,1,1,1,1,0,1,0,72,1,0,1,1,1,1024,13.9978321147582,0,0,5184,373248
11150,4709774,1,6,1,BOGOTA,9,3,0,24,9,1,6,4,1,3,4,1,40,9,1,2,0,2,2,0,0,0,1,2e+05,0,0,0,0,9e+05,1,1454166.66666667,0,0,0,16666.6666666667,0,0,1650833.33333333,1650833.33333333,154.666988962907,11,154.666988962907,155,7,0,1,1,1,0,1,0,40,1,0,0,0,5,576,14.3167907688867,1,24,1600,64000
16128,4798827,1,1,1,BOGOTA,12,2,1,62,1,1,3,3,1,58,73,4,70,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6e+05,208.773438394821,11,208.773438394821,209,3,0,2,1,1,0,1,0,70,0,1,1,1,1,3844,13.3046849341983,0,0,4900,343000
16397,4804455,1,2,1,BOGOTA,12,3,1,41,2,1,6,8,6,2,36,4,48,1,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,341.056944582802,11,341.056944582802,341,7,0,1,1,1,0,1,0,48,1,0,1,1,1,1681,0,0,0,2304,110592
16244,4801361,1,1,1,BOGOTA,12,2,0,28,1,1,6,5,1,33,12,1,48,6,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,1315333.33333333,0,0,0,0,0,0,1315333.33333333,1315333.33333333,242.703111942797,11,242.703111942797,243,7,0,1,1,1,0,1,0,48,1,0,0,0,4,784,14.0896006768966,1,28,2304,110592
3516,4577373,1,2,1,BOGOTA,3,3,0,31,9,2,5,11,1,57,1,4,40,1,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,1e+05,0,0,0,0,0,0,1e+05,1e+05,207.756412932239,11,207.756412932239,208,6,1,2,1,1,0,1,0,40,0,1,1,1,1,961,11.5129254649702,1,31,1600,64000
4203,4588552,1,2,1,BOGOTA,4,2,0,48,2,1,5,11,1,41,96,5,90,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,158.721556993354,11,158.721556993354,159,6,1,2,1,1,0,1,0,90,0,1,0,1,2,2304,13.8155105579643,1,48,8100,729000
2203,4554550,1,3,1,BOGOTA,2,3,1,25,3,1,5,11,1,53,6,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,1620000,281.926028634404,11,281.926028634404,282,6,1,1,1,1,0,1,0,48,1,0,0,0,5,625,14.2979367072086,0,0,2304,110592
16263,4801374,1,2,1,BOGOTA,12,3,1,67,3,1,6,5,1,98,228,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,1500000,259.765111128641,11,259.765111128641,260,7,0,2,1,1,0,1,0,48,0,1,1,1,1,4489,14.2209756660724,0,0,2304,110592
56,4514382,1,1,1,BOGOTA,1,2,0,76,1,1,3,1,4,79,360,4,30,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,80000,0,0,0,0,0,0,80000,80000,258.629844712917,11,258.629844712917,259,3,0,2,1,1,0,1,0,30,0,1,1,1,1,5776,11.289781913656,1,76,900,27000
153,4514449,1,5,1,BOGOTA,1,3,0,41,3,1,6,5,1,39,120,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,9e+05,0,1,3250000,0,0,0,0,0,0,3250000,3250000,184.880607330631,11,184.880607330631,185,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1681,14.9941655543059,1,41,2304,110592
14502,4766026,1,2,1,BOGOTA,11,2,0,47,2,1,5,11,1,55,96,1,48,5,1,2,0,2,1,8e+05,0,0,1,0,0,0,0,120000,0,1,869453,0,0,0,0,0,8e+05,1669453,1669453,234.228535119924,11,234.228535119924,234,6,1,1,1,1,0,1,0,48,1,0,0,0,4,2209,14.3280065858282,1,47,2304,110592
7296,4642046,1,2,1,BOGOTA,6,2,1,64,2,1,3,5,1,61,240,4,20,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,240.829431629317,11,240.829431629317,241,4,0,2,1,1,0,1,0,20,0,1,1,1,1,4096,13.5923670066501,0,0,400,8000
11799,4715062,1,1,1,BOGOTA,9,2,0,28,1,1,5,11,1,33,36,1,48,9,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,934453,0,0,0,0,0,0,934453,934453,272.971575941411,11,272.971575941411,273,6,1,1,1,1,0,1,0,48,1,0,0,0,5,784,13.7477166103379,1,28,2304,110592
3427,4572309,1,2,1,BOGOTA,3,2,1,49,2,1,3,3,1,98,1,4,50,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7e+05,208.209274280794,11,208.209274280794,208,3,0,2,1,1,0,1,0,50,0,1,1,1,2,2401,13.4588356140255,0,0,2500,125000
14975,4777666,1,1,1,BOGOTA,11,1,0,49,1,1,3,5,1,55,4,4,30,1,2,2,0,1,1,270000,0,0,2,0,0,0,0,0,0,1,550000,0,0,0,0,0,270000,820000,820000,227.510631909004,11,227.510631909004,228,4,0,2,1,1,0,1,0,30,0,1,1,1,1,2401,13.6170596192404,1,49,900,27000
10232,4689461,1,1,1,BOGOTA,8,2,0,22,1,1,5,11,4,54,5,3,35,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,860000,607.165136914417,11,607.165136914417,607,6,1,2,1,1,0,1,0,35,0,1,0,1,1,484,13.6646876682297,1,22,1225,42875
1226,4535782,1,1,1,BOGOTA,1,2,0,28,1,1,5,11,1,33,36,1,50,6,1,2,0,2,2,0,0,0,1,0,0,0,0,98000,0,1,975619.666666667,0,0,0,0,0,0,975619.666666667,975619.666666667,299.140446051598,11,299.140446051598,299,6,1,1,1,1,0,1,0,50,1,0,0,0,4,784,13.7908281036556,1,28,2500,125000
277,4521237,1,1,1,BOGOTA,1,3,0,50,1,1,4,6,1,53,336,1,48,6,1,2,0,2,2,0,0,0,1,0,0,0,0,7e+05,0,1,804383.666666667,0,0,0,0,0,0,1154383.66666667,1154383.66666667,290.677546125573,11,290.677546125573,291,5,0,1,1,1,0,1,0,48,1,0,0,0,4,2500,13.9590771375776,1,50,2304,110592
14215,4760934,1,2,1,BOGOTA,11,2,0,37,2,1,5,11,1,55,6,1,48,6,1,2,0,2,2,0,0,0,1,0,0,0,0,60000,1500000,1,934453,0,0,0,0,0,0,934453,934453,227.510631909004,11,227.510631909004,228,6,1,1,1,1,0,1,0,48,1,0,0,0,4,1369,13.7477166103379,1,37,2304,110592
5806,4615434,1,1,1,BOGOTA,5,3,0,41,1,1,4,9,1,45,48,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,750000,0,0,0,0,0,0,750000,750000,212.371615344738,11,212.371615344738,212,5,0,2,1,1,0,1,0,48,0,1,1,1,1,1681,13.5278284855125,1,41,2304,110592
2295,4559824,1,2,1,BOGOTA,2,3,1,37,2,1,6,5,1,53,96,1,48,7,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5834167,175.972804297395,11,175.972804297395,176,7,0,1,1,1,0,1,0,48,1,0,0,0,4,1369,15.5792420543001,0,0,2304,110592
7553,4642223,1,3,1,BOGOTA,6,3,0,20,3,1,6,3,1,45,3,1,48,6,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,191.674099533806,11,191.674099533806,192,7,0,1,1,1,0,1,0,48,1,0,0,0,4,400,13.7101500423064,1,20,2304,110592
9894,4685227,1,1,1,BOGOTA,8,2,0,44,1,1,4,6,4,55,38,4,16,1,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,2e+05,0,0,0,0,0,0,2e+05,2e+05,163.740034801759,11,163.740034801759,164,5,0,2,1,1,0,1,0,16,0,1,1,1,1,1936,12.2060726455302,1,44,256,4096
805,4526877,1,3,1,BOGOTA,1,3,0,53,3,1,3,5,1,55,18,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,882333.416666667,0,0,0,0,0,0,882333.416666667,1049000.41666667,217.193959479945,11,217.193959479945,217,4,0,1,1,1,0,1,0,48,1,0,0,0,5,2809,13.863348284582,1,53,2304,110592
15424,4782351,1,1,1,BOGOTA,12,2,0,58,1,1,4,6,4,45,168,4,30,1,2,2,0,2,1,150000,0,0,1,0,0,1200000,0,0,0,1,6e+05,0,0,0,0,1e+05,150000,850000,850000,259.690090068001,11,259.690090068001,260,5,0,2,1,1,0,1,0,30,0,1,1,1,1,3364,13.6529916284665,1,58,900,27000
860,4526914,1,2,1,BOGOTA,1,2,1,35,2,1,6,2,1,3,24,5,60,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1200000,303.383478860131,11,303.383478860131,303,7,0,2,1,1,0,1,0,60,0,1,0,1,2,1225,13.9978321147582,0,0,3600,216000
12860,4734042,1,2,1,BOGOTA,10,3,0,36,2,1,3,5,1,45,120,4,94,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1e+05,261.870799964012,11,261.870799964012,262,4,0,2,1,1,0,1,0,94,0,1,1,1,2,1296,11.5129254649702,1,36,8836,830584
7635,4644943,1,1,1,BOGOTA,6,4,0,32,1,1,6,8,1,8,120,4,50,7,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+06,0,0,0,0,0,0,9e+06,9e+06,247.469206832296,11,247.469206832296,247,7,0,1,1,1,0,1,0,50,1,0,1,0,4,1024,16.0127351353005,1,32,2500,125000
2542,4559979,1,1,1,BOGOTA,2,4,1,43,1,1,6,5,1,39,130,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,6800000,0,0,0,0,0,0,6800000,6800000,259.447568904764,11,259.447568904764,259,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1849,15.7324331701463,0,0,2304,110592
10346,4692510,1,1,1,BOGOTA,8,2,1,65,1,1,3,5,4,21,10,1,14,3,3,1,0,2,1,0,1200000,0,2,0,0,0,0,0,0,1,3e+05,0,0,1200000,0,0,0,1500000,1500000,237.720897636041,11,237.720897636041,238,4,0,3,1,1,0,1,0,16,1,0,0,1,2,4225,14.2209756660724,0,0,256,4096
10308,4692482,1,1,1,BOGOTA,8,3,1,66,1,1,6,3,1,98,140,4,90,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2e+06,0,0,0,0,0,0,2e+06,2e+06,206.417722234726,11,206.417722234726,206,7,0,2,1,1,0,1,0,90,0,1,1,1,1,4356,14.5086577385242,0,0,8100,729000
11166,4709784,1,2,1,BOGOTA,9,3,1,27,2,1,6,3,1,3,60,1,50,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,2800000,0,0,0,0,0,0,3300000,3300000,198.001392044758,11,198.001392044758,198,7,0,1,1,1,0,1,0,50,1,0,0,0,5,729,15.0094330264367,0,0,2500,125000
5628,4612340,1,1,1,BOGOTA,5,2,0,22,1,1,6,2,1,45,8,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1188211,0,0,0,0,0,0,1188211,1188211,214.194369497142,11,214.194369497142,214,7,0,1,1,1,0,1,0,48,1,0,0,0,5,484,13.9879593725616,1,22,2304,110592
14435,4765981,2,2,1,BOGOTA,11,3,1,23,3,1,5,11,1,53,24,1,48,8,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1063211,0,0,0,0,0,0,1063211,1063211,401.243973372273,11,401.243973372273,401,6,1,1,1,1,0,1,0,48,1,0,0,0,5,529,13.8768041324526,0,0,2304,110592
2605,4562155,1,1,1,BOGOTA,3,2,1,32,1,2,4,6,1,53,4,1,80,5,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,266.173538473202,11,266.173538473202,266,5,0,2,1,1,0,1,0,80,0,1,0,0,4,1024,13.5923670066501,0,0,6400,512000
4539,4593478,1,2,1,BOGOTA,4,3,0,51,2,1,3,5,4,45,6,4,25,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150000,321.885475520979,11,321.885475520979,322,4,0,2,1,1,0,1,0,25,0,1,1,1,1,2601,11.9183905730784,1,51,625,15625
14603,4766091,1,1,1,BOGOTA,11,2,1,39,1,1,5,11,1,98,36,4,60,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1400000,0,0,0,0,0,0,1400000,1400000,297.654686615606,11,297.654686615606,298,6,1,1,1,1,0,1,0,60,1,0,1,0,5,1521,14.1519827945855,0,0,3600,216000
14324,4761009,1,1,1,BOGOTA,11,2,1,38,1,1,5,11,1,70,240,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,1500000,0,1,1625000,0,0,0,0,0,0,1625000,1625000,227.510631909004,11,227.510631909004,228,6,1,1,1,1,0,1,0,48,1,0,0,0,5,1444,14.301018373746,0,0,2304,110592
6781,4632164,1,1,1,BOGOTA,5,1,1,25,1,1,6,2,1,39,48,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,95000,0,1,1142111,0,0,0,0,0,0,1142111,1142111,241.440869032289,11,241.440869032289,241,7,0,1,1,1,0,1,0,48,1,0,0,0,5,625,13.9483888623731,0,0,2304,110592
5914,4615519,1,1,1,BOGOTA,5,3,1,27,1,1,5,11,1,45,6,1,60,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,9e+05,244.556565973194,11,244.556565973194,245,6,1,2,1,1,0,1,0,60,0,1,0,1,2,729,13.7101500423064,0,0,3600,216000
3278,4572200,1,3,1,BOGOTA,3,2,0,23,3,1,5,11,1,44,2,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,910866.666666667,0,0,0,0,0,0,910866.666666667,910866.666666667,320.33864852331,11,320.33864852331,320,6,1,1,1,1,0,1,0,48,1,0,0,0,5,529,13.7221518062184,1,23,2304,110592
7189,4636775,1,3,1,BOGOTA,6,2,0,23,9,2,6,2,1,39,0,1,48,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,150000,0,0,0,0,0,0,150000,150000,177.82645775645,11,177.82645775645,178,7,0,2,1,1,0,1,0,48,0,1,0,1,2,529,11.9183905730784,1,23,2304,110592
13162,4738016,2,1,1,BOGOTA,10,3,1,44,1,2,5,11,1,45,9,1,48,9,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,5e+05,5e+05,234.95430449183,11,234.95430449183,235,6,1,2,1,1,0,1,0,48,0,1,0,0,5,1936,13.1223633774043,0,0,2304,110592
15784,4787938,1,2,1,BOGOTA,12,3,0,25,3,1,6,5,1,38,2,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1719211,0,0,0,0,0,0,1719211,1719211,242.703111942797,11,242.703111942797,243,7,0,1,1,1,0,1,0,48,1,0,0,0,5,625,14.3573760226148,1,25,2304,110592
3303,4572216,1,2,1,BOGOTA,3,6,0,24,3,1,6,5,1,51,12,4,70,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1e+06,227.242497398605,11,227.242497398605,227,7,0,2,1,1,0,1,0,70,0,1,1,1,2,576,13.8155105579643,1,24,4900,343000
2822,4564580,1,1,1,BOGOTA,3,2,0,44,1,1,6,4,1,7,60,1,40,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1888211,0,0,0,0,0,0,2338211,2338211,198.857219526689,11,198.857219526689,199,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1936,14.6648966650173,1,44,1600,64000
15768,4787912,1,1,1,BOGOTA,12,5,0,34,1,1,6,6,1,15,5,1,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,6416666.66666667,0,0,0,0,0,0,6416666.66666667,6416666.66666667,259.078091172409,11,259.078091172409,259,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1156,15.67440933003,1,34,1600,64000
11470,4709979,1,1,1,BOGOTA,9,2,0,40,1,1,5,11,1,45,3,1,48,9,1,2,0,2,1,450000,0,0,1,0,0,0,0,0,1500000,1,1035244.66666667,0,0,0,0,0,450000,1485244.66666667,1485244.66666667,233.003394082991,11,233.003394082991,233,6,1,1,1,1,0,1,0,48,1,0,0,0,5,1600,14.2110900753458,1,40,2304,110592
11806,4715066,1,1,1,BOGOTA,9,3,1,43,1,1,5,11,1,98,60,1,84,4,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1586544.33333333,0,0,0,0,0,0,1586544.33333333,1586544.33333333,164.384328711538,11,164.384328711538,164,6,1,1,1,1,0,1,0,84,1,0,0,0,3,1849,14.2770688337267,0,0,7056,592704
10188,4689429,1,1,1,BOGOTA,8,3,0,60,1,2,4,8,1,79,3,4,60,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,220000,0,0,0,0,0,0,220000,220000,281.541577612426,11,281.541577612426,282,5,0,2,1,1,0,1,0,60,0,1,1,1,1,3600,12.3013828253345,1,60,3600,216000
14496,4766020,1,4,1,BOGOTA,11,2,0,21,4,1,5,11,1,59,4,1,48,6,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,888211,0,0,0,0,0,0,888211,888211,215.193567715556,11,215.193567715556,215,6,1,1,1,1,0,1,0,48,1,0,0,0,4,441,13.6969646063615,1,21,2304,110592
11748,4715024,1,2,1,BOGOTA,9,3,0,49,2,1,4,8,4,77,60,5,12,2,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,0,5e+05,5e+05,228.852116471029,11,228.852116471029,229,5,0,1,1,1,0,1,0,12,1,0,0,1,2,2401,13.1223633774043,1,49,144,1728
3215,4572165,2,1,1,BOGOTA,3,1,1,40,1,1,6,6,4,84,84,4,35,1,2,2,0,2,1,1e+05,0,0,2,0,0,0,0,0,0,1,5e+05,0,0,0,0,0,1e+05,6e+05,6e+05,266.199114290989,11,266.199114290989,266,7,0,2,1,1,0,1,0,35,0,1,1,1,1,1600,13.3046849341983,0,0,1225,42875
7947,4647840,1,1,1,BOGOTA,6,3,1,33,1,1,6,7,1,11,12,4,30,1,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,2e+06,0,0,0,0,0,0,2e+06,2e+06,215.604282071926,11,215.604282071926,216,7,0,1,1,1,0,1,0,30,1,0,1,1,1,1089,14.5086577385242,0,0,900,27000
14746,4772474,1,1,1,BOGOTA,11,3,1,59,1,1,5,11,1,77,48,4,30,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,298.338341715002,11,298.338341715002,298,6,1,1,1,1,0,1,0,30,1,0,1,1,1,3481,13.5923670066501,0,0,900,27000
10593,4699047,1,1,1,BOGOTA,8,3,1,39,1,1,6,6,1,70,108,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,5e+05,0,1,5416666.66666667,0,0,0,0,0,0,5416666.66666667,5416666.66666667,239.993951742789,11,239.993951742789,240,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1521,15.5049911780719,0,0,2304,110592
1281,4540525,1,1,1,BOGOTA,2,3,1,26,1,1,5,11,6,37,4,1,48,7,1,2,0,2,2,0,0,0,1,0,0,0,0,0,1100000,1,906953,0,0,0,0,0,0,906953,906953,259.447568904764,11,259.447568904764,259,6,1,1,1,1,0,1,0,48,1,0,0,0,4,676,13.7178459085705,0,0,2304,110592
2041,4551454,1,2,1,BOGOTA,2,3,1,20,3,2,4,8,1,53,1,1,60,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1e+05,1018211,215.752897120541,11,215.752897120541,216,5,0,2,1,1,0,1,0,60,0,1,0,0,3,400,13.8335577237705,0,0,3600,216000
16394,4804454,1,1,1,BOGOTA,12,2,1,27,1,1,5,10,1,39,6,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,916119.666666667,0,0,0,0,0,0,916119.666666667,916119.666666667,386.721150496622,11,386.721150496622,387,6,1,1,1,1,0,1,0,48,1,0,0,0,5,729,13.7279022755893,0,0,2304,110592
3934,4584502,1,1,1,BOGOTA,3,3,1,38,1,1,6,7,1,8,58,1,45,9,1,2,0,2,2,0,0,0,1,0,0,0,0,2e+05,0,1,4263333.33333333,0,0,0,0,0,0,4263333.33333333,4263333.33333333,240.747740860715,11,240.747740860715,241,7,0,1,1,1,0,1,0,45,1,0,0,0,5,1444,15.2655618848869,0,0,2025,91125
5557,4612297,1,2,1,BOGOTA,5,6,1,28,2,1,6,7,1,21,14,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,6416666.66666667,0,0,0,0,0,0,6416666.66666667,6416666.66666667,223.049750224243,11,223.049750224243,223,7,0,1,1,1,0,1,0,48,1,0,0,0,5,784,15.67440933003,0,0,2304,110592
8831,4665643,1,1,1,BOGOTA,7,3,0,49,1,2,5,11,6,50,7,1,33,3,2,1,50000,1,2,0,0,0,2,0,0,0,0,0,0,1,6e+05,50000,0,0,0,0,0,650000,650000,236.649022392433,11,236.649022392433,237,6,1,2,1,1,0,1,0,43,0,1,0,1,2,2401,13.3847276418718,1,49,1849,79507
10157,4689408,1,2,1,BOGOTA,8,2,1,21,3,1,5,11,1,45,24,4,50,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+06,0,0,0,0,0,0,5e+06,5e+06,168.012595328921,11,168.012595328921,168,6,1,2,1,1,0,1,0,50,0,1,1,1,1,441,15.4249484703984,0,0,2500,125000
10539,4695803,1,2,1,BOGOTA,8,4,0,53,2,1,6,1,1,16,300,4,56,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,1500000,232.768239998933,11,232.768239998933,233,7,0,2,1,1,0,1,0,56,0,1,1,1,1,2809,14.2209756660724,1,53,3136,175616
3529,4577381,1,1,1,BOGOTA,3,4,1,51,1,1,6,5,1,21,240,2,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,3270666.66666667,0,0,0,0,0,0,3270666.66666667,3270666.66666667,226.449399963301,11,226.449399963301,226,7,0,1,1,1,0,1,0,40,1,0,0,0,5,2601,15.0005043956924,0,0,1600,64000
15670,4787833,1,2,1,BOGOTA,12,2,0,42,2,2,6,4,1,39,2,1,91,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,305.729382676576,11,305.729382676576,306,7,0,2,1,1,0,1,0,91,0,1,0,1,2,1764,13.5923670066501,1,42,8281,753571
13284,4744391,1,1,1,BOGOTA,10,3,1,33,1,1,6,8,1,6,84,1,52,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,3435000,0,0,0,0,0,0,3435000,3435000,244.564923004088,11,244.564923004088,245,7,0,1,1,1,0,1,0,52,1,0,0,0,5,1089,15.0495274836386,0,0,2704,140608
10699,4699127,1,4,1,BOGOTA,8,3,1,43,5,1,6,3,1,13,24,1,40,8,1,2,0,2,2,0,0,0,1,0,0,0,0,0,4e+06,1,1725000,0,0,0,0,0,0,1725000,1725000,208.544359441345,11,208.544359441345,209,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1849,14.3607376084476,0,0,1600,64000
1783,4545812,1,1,1,BOGOTA,2,3,0,27,1,1,5,11,1,45,48,1,48,3,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,158.551864005464,11,158.551864005464,159,6,1,1,1,1,0,1,0,48,1,0,0,1,2,729,13.5923670066501,1,27,2304,110592
2863,4564604,1,1,1,BOGOTA,3,1,1,26,1,1,5,11,1,97,12,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,930929.416666667,0,0,0,0,0,0,930929.416666667,930929.416666667,240.747740860715,11,240.747740860715,241,6,1,1,1,1,0,1,0,48,1,0,0,0,5,676,13.7439387388488,0,0,2304,110592
3931,4584500,1,2,1,BOGOTA,3,5,0,42,2,1,6,8,1,21,240,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,5708333.33333333,0,0,0,0,0,0,5708333.33333333,5708333.33333333,310.310443651539,11,310.310443651539,310,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1764,15.5574376534445,1,42,2304,110592
4816,4599088,1,5,1,BOGOTA,4,3,0,36,5,1,6,2,1,45,2,1,50,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,781242,0,0,0,0,0,0,781242,781242,126.03051970162,11,126.03051970162,126,7,0,2,1,1,0,1,0,50,0,1,0,1,2,1296,13.5686402399803,1,36,2500,125000
1822,4545834,1,2,1,BOGOTA,2,2,1,28,2,1,5,11,1,39,36,1,45,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,899453,0,0,0,0,0,0,899453,899453,235.068734377489,11,235.068734377489,235,6,1,1,1,1,0,1,0,45,1,0,0,0,5,784,13.7095420797569,0,0,2025,91125
254,4514542,1,4,1,BOGOTA,1,4,1,23,3,1,6,5,1,42,24,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,2166666.66666667,0,0,0,0,0,0,2166666.66666667,2166666.66666667,227.146289533848,11,227.146289533848,227,7,0,1,1,1,0,1,0,48,1,0,0,0,5,529,14.5887004461978,0,0,2304,110592
2331,4559847,1,1,1,BOGOTA,2,3,0,85,1,1,3,5,6,79,360,4,5,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,860000,272.351968364572,11,272.351968364572,272,4,0,2,1,1,0,1,0,5,0,1,1,1,1,7225,13.6646876682297,1,85,25,125
717,4526820,1,1,1,BOGOTA,1,1,1,33,1,2,5,11,1,98,36,4,60,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1e+06,0,0,0,0,0,0,1e+06,1e+06,390.675524437783,11,390.675524437783,391,6,1,2,1,1,0,1,0,60,0,1,1,1,1,1089,13.8155105579643,0,0,3600,216000
