directorio,secuencia_p,orden,clase,dominio,mes,estrato1,sex,age,p6050,p6090,p6210,p6210s1,p6240,oficio,p6426,relab,hoursWorkUsual,p6870,p6920,p7040,p7070,p7090,p7495,p7500s1a1,p7500s2a1,p7500s3a1,p7505,p7510s1a1,p7510s2a1,p7510s3a1,p7510s5a1,p7510s6a1,p7510s7a1,pet,impa,isa,iof1,iof2,iof3h,iof3i,iof6,ingtotob,ingtot,fex_c,depto,fex_dpto,fweight,maxEducLevel,college,cotPension,wap,ocu,dsi,pea,inac,totalHoursWorked,formal,informal,cuentaPropia,microEmpresa,sizeFirm,age2,logIng,female,agefem,totalHoursWorked2,totalHoursWorked3
12045,4721220,1,2,1,BOGOTA,9,2,1,31,2,1,5,11,1,97,36,1,48,6,1,2,0,2,2,0,0,0,1,0,0,0,0,90000,0,1,996453,0,0,0,0,0,0,996453,996453,313.866940659842,11,313.866940659842,314,6,1,1,1,1,0,1,0,48,1,0,0,0,4,961,13.8119572524449,0,0,2304,110592
12047,4721223,1,1,1,BOGOTA,9,2,1,50,1,1,3,2,2,97,120,4,20,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2e+05,0,0,0,0,0,0,2e+05,2e+05,203.041495604273,11,203.041495604273,203,3,0,2,1,1,0,1,0,20,0,1,1,1,2,2500,12.2060726455302,0,0,400,8000
12048,4721223,1,2,1,BOGOTA,9,2,1,25,3,1,4,6,2,97,3,4,24,1,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,4e+05,0,0,0,0,0,0,4e+05,4e+05,203.041495604273,11,203.041495604273,203,5,0,2,1,1,0,1,0,24,0,1,1,1,1,625,12.8992198260901,0,0,576,13824
12050,4721224,1,2,1,BOGOTA,9,3,1,57,2,1,5,11,1,94,204,4,70,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,255.700151160797,11,255.700151160797,256,6,1,2,1,1,0,1,0,70,0,1,1,1,1,3249,13.5923670066501,0,0,4900,343000
12051,4721224,1,3,1,BOGOTA,9,3,1,30,3,1,5,11,1,39,36,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1073075.33333333,0,0,0,0,0,0,1073075.33333333,1073075.33333333,255.700151160797,11,255.700151160797,256,6,1,1,1,1,0,1,0,48,1,0,0,0,5,900,13.8860392272875,0,0,2304,110592
12054,4721227,1,2,1,BOGOTA,9,2,0,45,3,1,6,2,1,30,96,1,48,7,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1616666.66666667,0,0,0,0,0,0,1616666.66666667,1616666.66666667,271.820912203478,11,271.820912203478,272,7,0,1,1,1,0,1,0,48,1,0,0,0,4,2025,14.2958769742456,1,45,2304,110592
12055,4721228,1,1,1,BOGOTA,9,2,1,35,1,1,3,5,1,84,108,1,48,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,8e+05,0,0,0,0,0,0,8e+05,8e+05,243.794733851222,11,243.794733851222,244,4,0,2,1,1,0,1,0,48,0,1,0,1,2,1225,13.5923670066501,0,0,2304,110592
12056,4721228,1,2,1,BOGOTA,9,2,0,30,2,1,5,11,1,41,24,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5e+05,243.794733851222,11,243.794733851222,244,6,1,2,1,1,0,1,0,48,0,1,1,1,1,900,13.1223633774043,1,30,2304,110592
12057,4721229,1,1,1,BOGOTA,9,2,0,48,1,1,3,5,1,54,72,3,21,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,493333.333333333,0,0,0,0,0,0,853333.333333333,853333.333333333,216.762418953753,11,216.762418953753,217,4,0,2,1,1,0,1,0,21,0,1,0,1,1,2304,13.6569055277876,1,48,441,9261
12059,4721231,1,4,1,BOGOTA,9,2,1,39,3,1,5,11,1,45,12,4,58,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,1500000,278.425931198824,11,278.425931198824,278,6,1,2,1,1,0,1,0,58,0,1,1,1,2,1521,14.2209756660724,0,0,3364,195112
12061,4721231,1,6,1,BOGOTA,9,2,1,31,3,1,5,11,1,87,60,1,48,7,1,2,0,2,2,0,0,0,1,0,0,0,0,1100000,0,1,1279877.66666667,0,0,0,0,0,0,1279877.66666667,1279877.66666667,278.425931198824,11,278.425931198824,278,6,1,1,1,1,0,1,0,48,1,0,0,0,4,961,14.0622750584118,0,0,2304,110592
12062,4721231,1,7,1,BOGOTA,9,2,0,33,9,1,3,5,1,90,30,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,959943,0,0,0,0,0,0,1059943,1059943,278.425931198824,11,278.425931198824,278,4,0,1,1,1,0,1,0,48,1,0,0,0,5,1089,13.8737256910575,1,33,2304,110592
12065,4721232,1,2,1,BOGOTA,9,2,1,53,5,1,4,9,1,45,2,4,63,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,350000,0,0,0,0,0,0,350000,350000,203.041495604273,11,203.041495604273,203,5,0,2,1,1,0,1,0,63,0,1,1,1,1,2809,12.7656884334656,0,0,3969,250047
12066,4721233,1,3,1,BOGOTA,9,3,0,51,3,1,5,11,1,57,216,4,72,8,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1800000,0,0,0,0,0,0,1800000,1800000,253.771541609631,11,253.771541609631,254,6,1,2,1,1,0,1,0,72,0,1,1,0,5,2601,14.4032972228664,1,51,5184,373248
12067,4721233,1,4,1,BOGOTA,9,3,0,49,3,1,4,8,1,57,276,4,72,8,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1800000,0,0,0,0,0,0,1800000,1800000,253.771541609631,11,253.771541609631,254,5,0,1,1,1,0,1,0,72,1,0,1,0,5,2401,14.4032972228664,1,49,5184,373248
12068,4721233,1,5,1,BOGOTA,9,3,1,51,9,1,5,11,1,41,180,4,48,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3500000,0,0,0,0,0,0,3500000,3500000,253.771541609631,11,253.771541609631,254,6,1,2,1,1,0,1,0,48,0,1,1,1,1,2601,15.0682735264596,0,0,2304,110592
12069,4721233,1,6,1,BOGOTA,9,3,1,24,4,1,6,5,1,19,8,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1408333.33333333,0,0,0,0,0,0,1408333.33333333,1408333.33333333,253.771541609631,11,253.771541609631,254,7,0,1,1,1,0,1,0,48,1,0,0,0,5,576,14.1579175301053,0,0,2304,110592
12070,4721233,1,8,1,BOGOTA,9,3,0,32,4,1,6,5,1,12,3,1,40,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1200000,0,0,0,0,0,0,1200000,1200000,253.771541609631,11,253.771541609631,254,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1024,13.9978321147582,1,32,1600,64000
12071,4721234,1,5,1,BOGOTA,9,3,1,32,5,1,6,8,1,9,18,4,65,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4e+06,0,0,0,0,0,0,4e+06,4e+06,243.610453643521,11,243.610453643521,244,7,0,1,1,1,0,1,0,65,1,0,1,0,5,1024,15.2018049190842,0,0,4225,274625
12072,4721235,1,3,1,BOGOTA,9,3,1,47,3,1,6,13,1,12,148,1,48,9,1,2,0,2,1,4e+05,0,0,1,0,0,0,0,250000,0,1,3250000,0,0,0,0,0,4e+05,3650000,3650000,246.389079568709,11,246.389079568709,246,7,0,1,1,1,0,1,0,48,1,0,0,0,5,2209,15.1102377255587,0,0,2304,110592
12073,4721235,1,4,1,BOGOTA,9,3,1,23,4,1,6,4,1,39,12,1,48,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,781242,0,0,0,0,0,0,781242,781242,246.389079568709,11,246.389079568709,246,7,0,2,1,1,0,1,0,48,0,1,0,1,2,529,13.5686402399803,0,0,2304,110592
12074,4721237,1,1,1,BOGOTA,9,4,1,49,1,1,6,8,1,5,24,4,48,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4e+06,0,0,0,0,0,0,4e+06,4e+06,216.762418953753,11,216.762418953753,217,7,0,1,1,1,0,1,0,48,1,0,1,1,1,2401,15.2018049190842,0,0,2304,110592
12075,4721237,1,2,1,BOGOTA,9,4,0,34,2,1,6,5,1,45,3,1,60,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1400000,0,0,0,0,0,0,1400000,1400000,216.762418953753,11,216.762418953753,217,7,0,1,1,1,0,1,0,60,1,0,0,0,5,1156,14.1519827945855,1,34,3600,216000
12076,4721238,1,2,1,BOGOTA,9,3,1,60,2,1,6,7,1,12,264,4,20,1,1,2,0,2,1,8e+05,0,0,2,0,0,0,0,0,0,1,3500000,0,0,0,0,0,8e+05,4300000,4300000,245.167385537996,11,245.167385537996,245,7,0,1,1,1,0,1,0,20,1,0,1,1,1,3600,15.2741255806638,0,0,400,8000
12077,4721238,1,3,1,BOGOTA,9,3,0,29,3,1,6,5,1,13,48,4,24,9,1,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,2300000,0,0,0,0,0,0,2300000,2300000,245.167385537996,11,245.167385537996,245,7,0,1,1,1,0,1,0,24,1,0,1,0,5,841,14.6484196808994,1,29,576,13824
12079,4721240,1,1,1,BOGOTA,9,4,1,41,1,1,6,7,1,2,9,1,48,9,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4558333,271.378707021665,11,271.378707021665,271,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1681,15.3324675444781,0,0,2304,110592
12080,4721240,1,2,1,BOGOTA,9,4,0,36,2,1,6,7,1,21,96,1,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,8125000,0,0,0,0,0,0,8125000,8125000,271.378707021665,11,271.378707021665,271,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1296,15.9104562861801,1,36,1600,64000
12081,4721241,1,3,1,BOGOTA,9,3,0,31,3,1,5,11,1,18,36,4,40,1,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,9e+05,0,0,0,0,0,0,9e+05,1400000,273.388721085857,11,273.388721085857,273,6,1,1,1,1,0,1,0,40,1,0,1,1,1,961,14.1519827945855,1,31,1600,64000
12083,4721243,1,1,1,BOGOTA,9,3,1,29,1,1,6,5,1,7,24,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3209333.33333333,0,0,0,0,0,0,3209333.33333333,3209333.33333333,240.980170900764,11,240.980170900764,241,7,0,1,1,1,0,1,0,48,1,0,0,0,5,841,14.981573789217,0,0,2304,110592
12084,4721243,1,2,1,BOGOTA,9,3,0,30,2,1,6,5,1,7,7,1,48,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2283333.33333333,0,0,0,0,0,0,2283333.33333333,2283333.33333333,240.980170900764,11,240.980170900764,241,7,0,1,1,1,0,1,0,48,1,0,0,0,5,900,14.6411469215703,1,30,2304,110592
12085,4721244,1,1,1,BOGOTA,9,3,1,38,1,1,6,5,1,2,3,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1570000,0,0,0,0,0,0,1650000,1650000,255.961145193416,11,255.961145193416,256,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1444,14.3162858458768,0,0,2304,110592
12086,4721244,1,2,1,BOGOTA,9,3,0,43,2,1,6,2,1,45,72,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1390000,0,0,0,0,0,0,1390000,1390000,255.961145193416,11,255.961145193416,256,7,0,1,1,1,0,1,0,48,1,0,0,0,5,1849,14.1448143051069,1,43,2304,110592
12087,4721245,1,1,1,BOGOTA,9,4,1,56,1,1,6,9,1,2,84,1,50,5,1,2,0,2,2,0,0,0,1,0,0,0,0,3e+05,0,1,10666666.6666667,0,0,0,0,0,0,10666666.6666667,10666666.6666667,223.812536577459,11,223.812536577459,224,7,0,1,1,1,0,1,0,50,1,0,0,0,4,3136,16.1826341720959,0,0,2500,125000
12088,4721246,1,1,1,BOGOTA,9,2,0,44,1,1,5,11,1,45,96,1,48,2,2,2,0,2,1,0,0,120000,2,0,0,0,0,0,0,1,8e+05,0,0,0,120000,0,0,1088000,1088000,245.131448512726,11,245.131448512726,245,6,1,2,1,1,0,1,0,48,0,1,0,1,2,1936,13.899851706398,1,44,2304,110592
12089,4721247,1,1,1,BOGOTA,9,3,1,33,1,1,5,11,1,58,141,2,105,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1561666.66666667,0,0,0,0,0,0,1561666.66666667,1561666.66666667,259.629440823917,11,259.629440823917,260,6,1,1,1,1,0,1,0,105,1,0,0,0,5,1089,14.2612641849866,0,0,11025,1157625
12092,4721248,1,1,1,BOGOTA,9,3,1,51,1,1,6,2,1,41,98,4,40,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1200000,243.833090763681,11,243.833090763681,244,7,0,1,1,1,0,1,0,40,1,0,1,1,1,2601,13.9978321147582,0,0,1600,64000
12093,4721248,1,2,1,BOGOTA,9,3,0,46,2,1,6,2,1,45,48,4,40,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,2e+05,0,0,0,0,0,0,2e+05,2e+05,243.833090763681,11,243.833090763681,244,7,0,2,1,1,0,1,0,40,0,1,1,1,1,2116,12.2060726455302,1,46,1600,64000
12095,4721249,1,2,1,BOGOTA,9,3,0,59,2,1,4,9,4,79,240,4,25,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3e+05,0,0,0,0,0,0,3e+05,3e+05,247.687437317754,11,247.687437317754,248,5,0,2,1,1,0,1,0,25,0,1,1,1,1,3481,12.6115377536383,1,59,625,15625
12098,4721250,1,3,1,BOGOTA,9,3,1,29,3,2,6,5,1,9,60,4,72,4,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+06,0,0,0,0,0,0,5e+06,5e+06,246.389079568709,11,246.389079568709,246,7,0,2,1,1,0,1,0,72,0,1,1,0,3,841,15.4249484703984,0,0,5184,373248
12099,4721250,1,4,1,BOGOTA,9,3,1,22,3,1,6,1,1,59,1,4,40,3,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,5e+06,0,0,0,0,0,0,5e+06,5e+06,246.389079568709,11,246.389079568709,246,7,0,2,1,1,0,1,0,40,0,1,1,1,2,484,15.4249484703984,0,0,1600,64000
12100,4721251,1,1,1,BOGOTA,9,3,1,63,1,1,6,6,1,92,216,4,60,2,3,2,0,2,1,0,687492,0,1,0,0,0,0,0,759480,1,0,0,0,687492,0,0,0,687492,2787492,172.623466985635,11,172.623466985635,173,7,0,3,1,1,0,1,0,60,1,0,1,1,2,3969,14.8406528247912,0,0,3600,216000
12101,4721251,1,2,1,BOGOTA,9,3,0,48,2,1,6,2,4,3,228,6,6,2,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,937500,0,0,0,0,0,0,0,937500,172.623466985635,11,172.623466985635,173,7,0,2,1,1,0,1,0,6,0,1,0,1,2,2304,13.7509720368267,1,48,36,216
12102,4721251,1,3,1,BOGOTA,9,3,0,23,3,1,6,3,3,32,36,1,12,9,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,4e+05,0,0,0,0,0,0,4e+05,4e+05,172.623466985635,11,172.623466985635,173,7,0,2,1,1,0,1,0,12,0,1,0,0,5,529,12.8992198260901,1,23,144,1728
12105,4721256,1,2,1,BOGOTA,9,2,0,34,2,1,6,3,1,33,22,1,45,6,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1786544.33333333,0,0,0,0,0,0,1786544.33333333,1786544.33333333,627.733881319683,11,627.733881319683,628,7,0,1,1,1,0,1,0,45,1,0,0,0,4,1156,14.3957937718854,1,34,2025,91125
12107,4721258,1,1,1,BOGOTA,9,3,0,51,1,1,6,2,1,45,12,1,84,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,829166.666666667,0,0,0,0,0,0,889166.666666667,889166.666666667,217.547475342283,11,217.547475342283,218,7,0,2,1,1,0,1,0,84,0,1,0,1,2,2601,13.6980399734899,1,51,7056,592704
12108,4721259,1,1,1,BOGOTA,9,3,1,41,1,1,6,5,1,39,144,1,60,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,5200000,0,0,0,0,0,0,5200000,5200000,168.093401141686,11,168.093401141686,168,7,0,1,1,1,0,1,0,60,1,0,0,0,5,1681,15.4641691835517,0,0,3600,216000
12110,4721261,1,1,1,BOGOTA,9,5,1,42,1,1,6,10,1,6,180,4,60,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1.5e+07,0,0,0,0,0,0,1.5e+07,1.5e+07,200.521443824515,11,200.521443824515,201,7,0,1,1,1,0,1,0,60,1,0,1,1,1,1764,16.5235607590665,0,0,3600,216000
12111,4721261,1,2,1,BOGOTA,9,5,0,40,2,1,6,7,1,6,96,1,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,4.2e+07,1,6500000,0,0,0,0,0,0,6500000,6500000,200.521443824515,11,200.521443824515,201,7,0,1,1,1,0,1,0,40,1,0,0,0,5,1600,15.6873127348659,1,40,1600,64000
12112,4721261,1,3,1,BOGOTA,9,5,1,30,5,1,6,6,1,3,12,1,40,9,1,2,0,2,2,0,0,0,1,0,0,0,0,2e+05,2.8e+07,1,4250000,0,0,0,0,0,0,4250000,4250000,200.521443824515,11,200.521443824515,201,7,0,1,1,1,0,1,0,40,1,0,0,0,5,900,15.2624295409006,0,0,1600,64000
12113,4721262,1,1,1,BOGOTA,9,2,1,24,1,1,5,11,1,58,6,1,48,3,1,2,0,2,2,0,0,0,1,0,0,0,0,1500000,1500000,1,1309877.66666667,0,0,0,0,0,0,1309877.66666667,1309877.66666667,262.555760760217,11,262.555760760217,263,6,1,1,1,1,0,1,0,48,1,0,0,1,2,576,14.0854443065928,0,0,2304,110592
12114,4721263,1,1,1,BOGOTA,9,2,0,61,1,1,3,4,1,53,6,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,9e+05,1,869453,0,0,0,0,0,0,869453,869453,245.167385537996,11,245.167385537996,245,3,0,1,1,1,0,1,0,48,1,0,0,0,5,3721,13.6756195572614,1,61,2304,110592
12116,4721263,1,3,1,BOGOTA,9,2,0,26,3,1,6,5,1,13,8,1,40,6,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1188211,0,0,0,0,0,0,1188211,1188211,245.167385537996,11,245.167385537996,245,7,0,1,1,1,0,1,0,40,1,0,0,0,4,676,13.9879593725616,1,26,1600,64000
12117,4721264,1,1,1,BOGOTA,9,3,1,52,1,1,5,11,1,20,324,2,55,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,3150000,0,0,0,0,0,0,3150000,3150000,281.974889594292,11,281.974889594292,282,6,1,1,1,1,0,1,0,55,1,0,0,0,5,2704,14.9629130108018,0,0,3025,166375
12118,4721264,1,2,1,BOGOTA,9,3,0,60,5,1,4,6,6,78,36,1,8,3,2,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,2e+05,0,0,0,0,0,0,2e+05,7e+05,281.974889594292,11,281.974889594292,282,5,0,2,1,1,0,1,0,8,0,1,0,1,2,3600,13.4588356140255,1,60,64,512
12119,4721264,1,3,1,BOGOTA,9,3,0,58,5,1,4,7,1,55,120,4,40,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1100000,0,0,0,0,0,0,1100000,1100000,281.974889594292,11,281.974889594292,282,5,0,2,1,1,0,1,0,40,0,1,1,1,1,3364,13.9108207377686,1,58,1600,64000
12120,4721264,1,4,1,BOGOTA,9,3,1,23,5,1,6,1,1,33,24,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1384044.33333333,0,0,0,0,0,0,1384044.33333333,1384044.33333333,281.974889594292,11,281.974889594292,282,7,0,1,1,1,0,1,0,48,1,0,0,0,5,529,14.140520447402,0,0,2304,110592
12122,4721266,1,1,1,BOGOTA,9,3,0,32,1,1,3,5,1,54,12,3,48,1,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,864408.666666667,0,0,0,0,0,0,864408.666666667,864408.666666667,245.131448512726,11,245.131448512726,245,4,0,1,1,1,0,1,0,48,1,0,0,1,1,1024,13.669800929787,1,32,2304,110592
12124,4721269,1,1,1,BOGOTA,9,4,0,40,1,1,6,5,1,2,24,4,63,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1500000,0,0,0,0,0,0,1500000,1500000,186.363882832852,11,186.363882832852,186,7,0,1,1,1,0,1,0,63,1,0,1,1,1,1600,14.2209756660724,1,40,3969,250047
12125,4721269,1,2,1,BOGOTA,9,4,1,39,2,1,6,5,1,3,84,1,45,6,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1300000,0,0,0,0,0,0,1300000,1300000,186.363882832852,11,186.363882832852,186,7,0,1,1,1,0,1,0,45,1,0,0,0,4,1521,14.0778748224318,0,0,2025,91125
12126,4721271,1,1,1,BOGOTA,9,3,1,51,1,1,4,9,1,95,0,1,48,2,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1140000,0,0,0,0,0,0,1140000,1140000,219.28247073351,11,219.28247073351,219,5,0,2,1,1,0,1,0,48,0,1,0,1,2,2601,13.9465388203707,0,0,2304,110592
12127,4721274,1,1,1,BOGOTA,9,5,1,51,1,1,6,7,1,33,216,1,40,9,1,2,0,2,1,1e+06,0,0,1,0,0,0,0,8e+05,2.5e+07,1,10941666.6666667,0,0,0,0,0,1e+06,11941666.6666667,11941666.6666667,186.363882832852,11,186.363882832852,186,7,0,1,1,1,0,1,0,40,1,0,0,0,5,2601,16.2955442430104,0,0,1600,64000
12129,4721275,1,1,1,BOGOTA,9,2,1,30,1,1,4,7,1,55,15,1,54,4,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,984877.666666667,0,0,0,0,0,0,984877.666666667,984877.666666667,205.051509668464,11,205.051509668464,205,5,0,1,1,1,0,1,0,54,1,0,0,0,3,900,13.8002727161637,0,0,2916,157464
12131,4721275,1,3,1,BOGOTA,9,2,1,57,5,1,1,0,1,45,180,4,70,1,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7e+05,205.051509668464,11,205.051509668464,205,1,0,2,1,1,0,1,0,70,0,1,1,1,1,3249,13.4588356140255,0,0,4900,343000
12132,4721276,1,1,1,BOGOTA,9,3,0,50,1,1,6,6,1,32,168,1,55,9,1,2,0,2,2,0,0,0,1,0,0,0,0,1700000,0,1,1871666.66666667,0,0,0,0,0,0,1981666.66666667,1981666.66666667,217.547475342283,11,217.547475342283,218,7,0,1,1,1,0,1,0,55,1,0,0,0,5,2500,14.4994487994389,1,50,3025,166375
12133,4721276,1,2,1,BOGOTA,9,3,1,24,3,1,6,5,1,13,24,1,48,6,1,2,0,2,2,0,0,0,1,0,0,0,0,1800000,0,1,1950000,0,0,0,0,0,0,1950000,1950000,217.547475342283,11,217.547475342283,218,7,0,1,1,1,0,1,0,48,1,0,0,0,4,576,14.4833399305399,0,0,2304,110592
12134,4721277,1,1,1,BOGOTA,9,5,1,43,1,1,6,8,1,8,100,1,44,5,1,1,0,2,2,0,0,0,1,0,0,0,0,7e+06,0,1,7808333.33333333,0,0,0,0,0,0,7838333.33333333,10338333.3333333,271.378707021665,11,271.378707021665,271,7,0,1,1,1,0,1,0,59,1,0,0,0,4,1849,16.1513692277212,0,0,3481,205379
12135,4721277,1,2,1,BOGOTA,9,5,0,42,2,1,6,6,1,30,144,1,50,9,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1.2e+07,0,0,0,0,0,0,1.2e+07,1.2e+07,271.378707021665,11,271.378707021665,271,7,0,1,1,1,0,1,0,50,1,0,0,0,5,1764,16.3004172077523,1,42,2500,125000
12136,4721278,1,1,1,BOGOTA,9,3,1,37,1,1,6,1,1,98,60,1,50,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1369877.66666667,0,0,0,0,0,0,1369877.66666667,1369877.66666667,243.794733851222,11,243.794733851222,244,7,0,1,1,1,0,1,0,50,1,0,0,0,5,1369,14.1302319994134,0,0,2500,125000
12137,4721278,1,2,1,BOGOTA,9,3,0,39,2,1,6,1,1,36,1,1,35,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,8e+05,1,731666.666666667,0,0,0,0,0,0,731666.666666667,731666.666666667,243.794733851222,11,243.794733851222,244,7,0,1,1,1,0,1,0,35,1,0,0,0,5,1521,13.5030803158233,1,39,1225,42875
12138,4721279,1,1,1,BOGOTA,9,3,1,53,1,1,6,5,1,19,4,1,48,9,1,2,0,2,2,0,0,0,1,0,0,0,0,0,3e+06,1,2488211,0,0,0,0,0,0,2688211,2688211,243.157371473805,11,243.157371473805,243,7,0,1,1,1,0,1,0,48,1,0,0,0,5,2809,14.8043864745683,0,0,2304,110592
12139,4721279,1,2,1,BOGOTA,9,3,0,55,2,1,5,11,1,41,96,4,40,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8e+05,243.157371473805,11,243.157371473805,243,6,1,1,1,1,0,1,0,40,1,0,1,1,1,3025,13.5923670066501,1,55,1600,64000
12140,4721284,1,2,1,BOGOTA,9,3,1,39,3,1,6,5,1,39,24,1,48,4,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1950000,0,0,0,0,0,0,1950000,1950000,243.157371473805,11,243.157371473805,243,7,0,1,1,1,0,1,0,48,1,0,0,0,3,1521,14.4833399305399,0,0,2304,110592
12141,4721285,1,1,1,BOGOTA,9,5,1,61,1,1,6,2,1,21,384,1,44,5,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,7041666.66666667,0,0,0,0,0,0,7141666.66666667,7141666.66666667,231.446462188516,11,231.446462188516,231,7,0,1,1,1,0,1,0,44,1,0,0,0,4,3721,15.78145673378,0,0,1936,85184
12143,4721285,1,3,1,BOGOTA,9,5,1,29,3,1,6,5,1,1,12,4,35,2,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,1,2e+06,0,0,0,0,0,0,2e+06,2e+06,231.446462188516,11,231.446462188516,231,7,0,2,1,1,0,1,0,35,0,1,1,1,2,841,14.5086577385242,0,0,1225,42875
12144,4721286,1,1,1,BOGOTA,9,5,1,44,1,1,6,5,1,21,192,1,65,5,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1.5e+07,0,0,0,0,0,0,1.5e+07,1.5e+07,201.306500213045,11,201.306500213045,201,7,0,1,1,1,0,1,0,65,1,0,0,0,4,1936,16.5235607590665,0,0,4225,274625
12145,4721286,1,2,1,BOGOTA,9,5,0,43,2,1,6,5,1,44,42,1,40,3,1,2,0,2,2,0,0,0,1,0,0,0,2e+06,0,0,1,7500000,0,166666.666666667,0,0,0,0,7666666.66666667,7666666.66666667,201.306500213045,11,201.306500213045,201,7,0,1,1,1,0,1,0,40,1,0,0,1,2,1849,15.8523924852253,1,43,1600,64000
12146,4721287,1,1,1,BOGOTA,9,5,1,51,1,1,6,7,1,44,12,4,48,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1e+07,246.64765371414,11,246.64765371414,247,7,0,1,1,1,0,1,0,48,1,0,1,1,1,2601,16.1180956509583,0,0,2304,110592
12147,4721287,1,2,1,BOGOTA,9,5,0,50,2,1,6,7,1,41,132,5,40,5,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1e+06,246.64765371414,11,246.64765371414,247,7,0,2,1,1,0,1,0,40,0,1,0,0,4,2500,13.8155105579643,1,50,1600,64000
