ingtot,sex,age,logIng,female,fitValues,age2,numfem,agefem,oficio
3400000,1,33,15.0392859895864,0,14.0231906565723,1089,0,0,13
2035666.66666667,0,48,14.5263339235372,1,13.8202984369853,2304,1,48,39
1748333.33333333,1,31,14.3741735111444,0,14.0231906565723,961,0,0,85
4500000,1,48,15.3195879547405,0,14.0231906565723,2304,0,0,84
7e+05,0,35,13.4588356140255,1,13.8202984369853,1225,1,35,79
2326833,0,54,14.6600186734865,1,13.8202984369853,2916,1,54,8
850000,0,30,13.6529916284665,1,13.8202984369853,900,1,30,57
7521242,1,57,15.8332418418631,0,14.0231906565723,3249,0,0,40
929453,0,42,13.7423515200454,1,13.8202984369853,1764,1,42,32
1771544.33333333,1,20,14.3873622288471,0,14.0231906565723,400,0,0,52
2e+06,1,31,14.5086577385242,0,14.0231906565723,961,0,0,59
900453,0,34,13.71065324901,1,13.8202984369853,1156,1,34,59
912953,1,36,13.7244396796102,0,14.0231906565723,1296,0,0,97
3226223.16666667,0,44,14.9868227127907,1,13.8202984369853,1936,1,44,3
2773916.66666667,1,26,14.8357708385501,0,14.0231906565723,676,0,0,21
2101223.16666667,0,28,14.5580301934469,1,13.8202984369853,784,1,28,6
8e+05,0,54,13.5923670066501,1,13.8202984369853,2916,1,54,59
1e+06,1,64,13.8155105579643,0,14.0231906565723,4096,0,0,98
240000,1,25,12.3883942023241,0,14.0231906565723,625,0,0,59
25666666.6666667,1,32,17.0607036911499,0,14.0231906565723,1024,0,0,21
8e+05,0,38,13.5923670066501,1,13.8202984369853,1444,1,38,57
480000,1,20,13.0815413828841,0,14.0231906565723,400,0,0,58
6e+06,1,55,15.6072700271923,0,14.0231906565723,3025,0,0,21
4123333.33333333,1,25,15.2321724557006,0,14.0231906565723,625,0,0,45
13553333,1,27,16.4221430529022,0,14.0231906565723,729,0,0,4
11633333,0,26,16.2693850698512,1,13.8202984369853,676,1,26,9
3e+05,0,27,12.6115377536383,1,13.8202984369853,729,1,27,79
2585000,1,28,14.7652360659247,0,14.0231906565723,784,0,0,45
683333.333333333,0,60,13.4347380624465,1,13.8202984369853,3600,1,60,45
216666.666666667,1,71,12.2861153532037,0,14.0231906565723,5041,0,0,45
1212378,1,36,14.0080942781747,0,14.0231906565723,1296,0,0,42
8e+06,1,37,15.8949520996441,0,14.0231906565723,1369,0,0,21
7248333.33333333,0,36,15.7962821153458,1,13.8202984369853,1296,1,36,45
732500,0,49,13.5042186198734,1,13.8202984369853,2401,1,49,54
7508333,1,51,15.8315240283954,0,14.0231906565723,2601,0,0,13
28300000,0,44,17.1583723626135,1,13.8202984369853,1936,1,44,21
1383333.33333333,0,50,14.1400066035388,1,13.8202984369853,2500,1,50,59
1500000,0,48,14.2209756660724,1,13.8202984369853,2304,1,48,41
9e+05,1,50,13.7101500423064,0,14.0231906565723,2500,0,0,45
521666.666666667,0,19,13.1647840932883,1,13.8202984369853,361,1,19,45
9e+06,1,37,16.0127351353005,0,14.0231906565723,1369,0,0,8
4916666.66666667,0,36,15.408141352082,1,13.8202984369853,1296,1,36,13
18900000,0,38,16.7546724800299,1,13.8202984369853,1444,1,38,21
23833333.3333333,1,39,16.9865957189961,0,14.0231906565723,1521,0,0,44
7450000,0,41,15.8237245903557,1,13.8202984369853,1681,1,41,12
9e+06,1,43,16.0127351353005,0,14.0231906565723,1849,0,0,12
3375000,0,45,15.0319058822888,1,13.8202984369853,2025,1,45,12
2708333.33333333,1,54,14.811843997512,0,14.0231906565723,2916,0,0,13
23700000,1,41,16.9809856061054,0,14.0231906565723,1681,0,0,11
1496544.33333333,0,39,14.2186692305159,1,13.8202984369853,1521,1,39,13
1.5e+07,1,54,16.5235607590665,0,14.0231906565723,2916,0,0,21
984877.666666667,0,50,13.8002727161637,1,13.8202984369853,2500,1,50,37
1500000,1,68,14.2209756660724,0,14.0231906565723,4624,0,0,84
1083333.33333333,0,46,13.8955532656378,1,13.8202984369853,2116,1,46,79
7e+06,0,39,15.7614207070196,1,13.8202984369853,1521,1,39,19
13133333.3333333,1,37,16.3906640856001,0,14.0231906565723,1369,0,0,21
1080000,1,38,13.8924715991004,0,14.0231906565723,1444,0,0,45
1060000,0,31,13.8737794660882,1,13.8202984369853,961,1,31,53
9e+06,1,48,16.0127351353005,0,14.0231906565723,2304,0,0,21
6e+06,0,46,15.6072700271923,1,13.8202984369853,2116,1,46,21
888211,0,33,13.6969646063615,1,13.8202984369853,1089,1,33,21
1616666.66666667,1,31,14.2958769742456,0,14.0231906565723,961,0,0,45
846345.5,0,34,13.6486829476539,1,13.8202984369853,1156,1,34,21
3250000,1,37,14.9941655543059,0,14.0231906565723,1369,0,0,21
6496250,0,32,15.6867356453048,1,13.8202984369853,1024,1,32,12
1671544,1,34,14.3292583081572,0,14.0231906565723,1156,0,0,8
0,0,54,0,1,13.8202984369853,2916,1,54,53
1050000,1,39,13.8643007221337,0,14.0231906565723,1521,0,0,58
3400000,1,41,15.0392859895864,0,14.0231906565723,1681,0,0,16
2e+06,0,49,14.5086577385242,1,13.8202984369853,2401,1,49,16
2600000,1,35,14.7710220029917,0,14.0231906565723,1225,0,0,79
1e+06,0,36,13.8155105579643,1,13.8202984369853,1296,1,36,79
3728333,1,47,15.1314717748328,0,14.0231906565723,2209,0,0,21
3500000,0,47,15.0682735264596,1,13.8202984369853,2209,1,47,7
2e+05,1,24,12.2060726455302,0,14.0231906565723,576,0,0,21
9e+05,1,34,13.7101500423064,0,14.0231906565723,1156,0,0,80
1500000,0,30,14.2209756660724,1,13.8202984369853,900,1,30,80
4e+06,1,58,15.2018049190842,0,14.0231906565723,3364,0,0,51
934556.5,0,39,13.7478273641892,1,13.8202984369853,1521,1,39,55
7e+05,1,19,13.4588356140255,0,14.0231906565723,361,0,0,37
1094556.5,0,56,13.9058598163578,1,13.8202984369853,3136,1,56,54
950711,0,24,13.764965404702,1,13.8202984369853,576,1,24,39
3e+06,1,30,14.9141228466324,0,14.0231906565723,900,0,0,41
965556.5,0,34,13.7804598980407,1,13.8202984369853,1156,1,34,79
1165211,1,40,13.9684127444623,0,14.0231906565723,1600,0,0,55
1722453,0,38,14.3592599955761,1,13.8202984369853,1444,1,38,54
1534556.5,1,34,14.2437519721751,0,14.0231906565723,1156,0,0,45
1697877.66666667,0,37,14.3448895977142,1,13.8202984369853,1369,1,37,42
1604877.66666667,1,35,14.288558091496,0,14.0231906565723,1225,0,0,33
2666666.66666667,1,38,14.796339810976,0,14.0231906565723,1444,0,0,11
902786.333333333,0,27,13.713241185722,1,13.8202984369853,729,1,27,38
1383333.33333333,1,47,14.1400066035388,0,14.0231906565723,2209,0,0,98
125000,0,36,11.7360690162844,1,13.8202984369853,1296,1,36,45
781242,1,22,13.5686402399803,0,14.0231906565723,484,0,0,97
6e+05,1,37,13.3046849341983,0,14.0231906565723,1369,0,0,3
846345.5,1,48,13.6486829476539,0,14.0231906565723,2304,0,0,95
813793.75,1,25,13.6094622345006,0,14.0231906565723,625,0,0,77
813793.75,1,21,13.6094622345006,0,14.0231906565723,441,0,0,97
1200000,1,59,13.9978321147582,0,14.0231906565723,3481,0,0,80
240000,1,21,12.3883942023241,0,14.0231906565723,441,0,0,80
1630000,0,40,14.3040905727829,1,13.8202984369853,1600,1,40,45
1e+06,1,20,13.8155105579643,0,14.0231906565723,400,0,0,77
3e+05,0,42,12.6115377536383,1,13.8202984369853,1764,1,42,18
9e+05,1,50,13.7101500423064,0,14.0231906565723,2500,0,0,45
3e+05,0,47,12.6115377536383,1,13.8202984369853,2209,1,47,54
8e+05,0,24,13.5923670066501,1,13.8202984369853,576,1,24,53
2200000,1,59,14.6039679183285,0,14.0231906565723,3481,0,0,81
250000,0,51,12.4292161968444,1,13.8202984369853,2601,1,51,54
2041666.66666667,1,61,14.529277025727,0,14.0231906565723,3721,0,0,45
791666.666666667,0,60,13.5818957067828,1,13.8202984369853,3600,1,60,45
1022743,1,30,13.8379987914759,0,14.0231906565723,900,0,0,89
1052743,0,24,13.8669096967501,1,13.8202984369853,576,1,24,97
1229453,1,20,14.0220799129862,0,14.0231906565723,400,0,0,53
1257453,0,40,14.044598804512,1,13.8202984369853,1600,1,40,45
1e+05,0,49,11.5129254649702,1,13.8202984369853,2401,1,49,90
5e+05,0,32,13.1223633774043,1,13.8202984369853,1024,1,32,59
70000,0,59,11.1562505210315,1,13.8202984369853,3481,1,59,79
1184336,0,33,13.9846928379509,1,13.8202984369853,1089,1,33,45
6e+05,1,35,13.3046849341983,0,14.0231906565723,1225,0,0,98
1527125,0,26,14.2388974407064,1,13.8202984369853,676,1,26,44
1202544.33333333,1,24,13.9999501479193,0,14.0231906565723,576,0,0,85
1169453,0,53,13.9720466760842,1,13.8202984369853,2809,1,53,55
894000,0,25,13.7034610541557,1,13.8202984369853,625,1,25,38
1730000,1,24,14.363631966474,0,14.0231906565723,576,0,0,98
350000,0,70,12.7656884334656,1,13.8202984369853,4900,1,70,79
1784877.66666667,1,41,14.394860436767,0,14.0231906565723,1681,0,0,85
6e+05,0,37,13.3046849341983,1,13.8202984369853,1369,1,37,77
1474377.66666667,1,21,14.2037465378184,0,14.0231906565723,441,0,0,44
441666.666666667,1,66,12.9983107287344,0,14.0231906565723,4356,0,0,93
8e+05,0,32,13.5923670066501,1,13.8202984369853,1024,1,32,55
2163333.33333333,0,29,14.5871608000122,1,13.8202984369853,841,1,29,33
1264556.5,1,34,14.0502320257863,0,14.0231906565723,1156,0,0,37
8e+05,1,56,13.5923670066501,0,14.0231906565723,3136,0,0,83
5e+05,0,46,13.1223633774043,1,13.8202984369853,2116,1,46,54
780000,0,39,13.5670491986658,1,13.8202984369853,1521,1,39,53
1129119.66666667,1,31,13.9369488310195,0,14.0231906565723,961,0,0,90
1212743,0,37,14.008395294085,1,13.8202984369853,1369,1,37,97
1399453,1,38,14.1515920039511,0,14.0231906565723,1444,0,0,58
916000,1,59,13.7277716436563,0,14.0231906565723,3481,0,0,77
6e+05,1,61,13.3046849341983,0,14.0231906565723,3721,0,0,95
2e+06,1,45,14.5086577385242,0,14.0231906565723,2025,0,0,95
2e+06,1,28,14.5086577385242,0,14.0231906565723,784,0,0,95
1200000,1,55,13.9978321147582,0,14.0231906565723,3025,0,0,45
937500,0,37,13.7509720368267,1,13.8202984369853,1369,1,37,45
1203211,1,30,14.0005043744232,0,14.0231906565723,900,0,0,97
4e+05,1,72,12.8992198260901,0,14.0231906565723,5184,0,0,87
984333.333333333,0,28,13.7997198720579,1,13.8202984369853,784,1,28,94
781242,1,40,13.5686402399803,0,14.0231906565723,1600,0,0,95
930453,0,41,13.7434268433105,1,13.8202984369853,1681,1,41,53
1100000,1,22,13.9108207377686,0,14.0231906565723,484,0,0,37
9e+05,1,52,13.7101500423064,0,14.0231906565723,2704,0,0,51
610000,0,58,13.3212142361495,1,13.8202984369853,3364,1,58,54
2174877.66666667,1,31,14.5924829757124,0,14.0231906565723,961,0,0,93
1549453,1,40,14.2534125233846,0,14.0231906565723,1600,0,0,58
869453,0,37,13.6756195572614,1,13.8202984369853,1369,1,37,55
4357500,1,64,15.2874090563763,0,14.0231906565723,4096,0,0,11
3e+06,0,27,14.9141228466324,1,13.8202984369853,729,1,27,7
3e+05,1,21,12.6115377536383,0,14.0231906565723,441,0,0,3
781242,1,25,13.5686402399803,0,14.0231906565723,625,0,0,81
1050000,1,43,13.8643007221337,0,14.0231906565723,1849,0,0,95
1616666.66666667,1,29,14.2958769742456,0,14.0231906565723,841,0,0,87
2843333.33333333,1,32,14.8604876307998,0,14.0231906565723,1024,0,0,33
1333666.66666667,0,32,14.1034425991713,1,13.8202984369853,1024,1,32,58
1818000,1,31,14.4132475537196,0,14.0231906565723,961,0,0,58
820000,0,35,13.6170596192404,1,13.8202984369853,1225,1,35,53
150000,0,63,11.9183905730784,1,13.8202984369853,3969,1,63,97
880000,1,24,13.6876771864544,0,14.0231906565723,576,0,0,95
1128211,0,33,13.9361437502848,1,13.8202984369853,1089,1,33,53
1291544.33333333,1,24,14.0713492179388,0,14.0231906565723,576,0,0,58
964743,0,23,13.7796170236078,1,13.8202984369853,529,1,23,45
415833.333333333,0,57,12.9380398179397,1,13.8202984369853,3249,1,57,53
1400000,1,41,14.1519827945855,0,14.0231906565723,1681,0,0,95
1100000,0,45,13.9108207377686,1,13.8202984369853,2025,1,45,54
969453,1,26,13.7844872738925,0,14.0231906565723,676,0,0,38
656666.666666667,0,20,13.3949318120461,1,13.8202984369853,400,1,20,33
1200000,1,33,13.9978321147582,0,14.0231906565723,1089,0,0,30
1688211,1,36,14.3391799463262,0,14.0231906565723,1296,0,0,44
1184211,0,38,13.9845872880081,1,13.8202984369853,1444,1,38,13
896666.666666667,1,27,13.7064394629099,0,14.0231906565723,729,0,0,59
320000,0,21,12.6760762747759,1,13.8202984369853,441,1,21,53
1400000,1,28,14.1519827945855,0,14.0231906565723,784,0,0,98
450000,0,31,13.0170028617465,1,13.8202984369853,961,1,31,54
8e+05,1,49,13.5923670066501,0,14.0231906565723,2401,0,0,99
1265453,1,37,14.0509407188071,0,14.0231906565723,1369,0,0,37
1429877.66666667,1,26,14.1730994507911,0,14.0231906565723,676,0,0,33
1133000,1,34,13.9403795400101,0,14.0231906565723,1156,0,0,39
3e+05,0,34,12.6115377536383,1,13.8202984369853,1156,1,34,57
1122119.66666667,1,31,13.9307300141607,0,14.0231906565723,961,0,0,81
1002786.33333333,0,33,13.8182930166666,1,13.8202984369853,1089,1,33,81
1059877.66666667,0,50,13.8736640506231,1,13.8202984369853,2500,1,50,77
954877.666666667,1,53,13.7693385135264,0,14.0231906565723,2809,0,0,77
940286.333333333,0,22,13.7539397177911,1,13.8202984369853,484,1,22,33
2741666.66666667,1,48,14.8240765659476,0,14.0231906565723,2304,0,0,58
1439877.66666667,1,31,14.1800687142397,0,14.0231906565723,961,0,0,85
6e+05,0,25,13.3046849341983,1,13.8202984369853,625,1,25,54
1.3e+07,1,35,16.3804599154258,0,14.0231906565723,1225,0,0,8
3e+06,1,40,14.9141228466324,0,14.0231906565723,1600,0,0,8
15008333,1,54,16.5241161381483,0,14.0231906565723,2916,0,0,2
964556.5,1,37,13.7794236891871,0,14.0231906565723,1369,0,0,37
1164877.66666667,1,30,13.9681266323152,0,14.0231906565723,900,0,0,3
1077377.66666667,0,30,13.8900405600984,1,13.8202984369853,900,1,30,38
5696666.66666667,0,50,15.5553917664237,1,13.8202984369853,2500,1,50,8
12008333.3333333,1,45,16.3011114111817,0,14.0231906565723,2025,0,0,21
6800000,0,46,15.7324331701463,1,13.8202984369853,2116,1,46,30
1.2e+07,1,47,16.3004172077523,0,14.0231906565723,2209,0,0,8
1208532,0,44,14.0049169578814,1,13.8202984369853,1936,1,44,8
320000,1,62,12.6760762747759,0,14.0231906565723,3844,0,0,45
1058211,0,26,13.8720903044085,1,13.8202984369853,676,1,26,45
1242743,1,29,14.0328315912716,0,14.0231906565723,841,0,0,94
850000,0,58,13.6529916284665,1,13.8202984369853,3364,1,58,45
888211,1,34,13.6969646063615,0,14.0231906565723,1156,0,0,39
869453,1,25,13.6756195572614,0,14.0231906565723,625,0,0,39
7e+05,1,46,13.4588356140255,0,14.0231906565723,2116,0,0,81
0,1,34,0,0,14.0231906565723,1156,0,0,17
3e+05,0,36,12.6115377536383,1,13.8202984369853,1296,1,36,92
911119.666666667,1,21,13.7224295250981,0,14.0231906565723,441,0,0,45
5287500,0,42,15.4808561023367,1,13.8202984369853,1764,1,42,13
2600000,1,34,14.7710220029917,0,14.0231906565723,1156,0,0,17
1488211,0,55,14.2130852853976,1,13.8202984369853,3025,1,55,33
0,1,30,0,0,14.0231906565723,900,0,0,51
0,0,31,0,1,13.8202984369853,961,1,31,51
520000,1,72,13.1615840905576,0,14.0231906565723,5184,0,0,93
2400000,0,56,14.6909792953182,1,13.8202984369853,3136,1,56,45
3e+05,0,44,12.6115377536383,1,13.8202984369853,1936,1,44,54
3188211,1,36,14.9749705023984,0,14.0231906565723,1296,0,0,35
4266666.66666667,1,41,15.2663434402217,0,14.0231906565723,1681,0,0,2
1211544.33333333,0,36,14.0074064123235,1,13.8202984369853,1296,1,36,38
1137492,1,72,13.9443363968155,0,14.0231906565723,5184,0,0,98
996556.5,0,32,13.8120611154722,1,13.8202984369853,1024,1,32,38
1828211,1,28,14.4188484510309,0,14.0231906565723,784,0,0,85
9e+05,1,56,13.7101500423064,0,14.0231906565723,3136,0,0,97
781242,0,24,13.5686402399803,1,13.8202984369853,576,1,24,39
8e+05,0,23,13.5923670066501,1,13.8202984369853,529,1,23,80
934453,1,46,13.7477166103379,0,14.0231906565723,2116,0,0,45
934453,0,41,13.7477166103379,1,13.8202984369853,1681,1,41,39
988211,0,21,13.8036515166818,1,13.8202984369853,441,1,21,53
2e+05,0,70,12.2060726455302,1,13.8202984369853,4900,1,70,45
2088000,1,41,14.5517172279847,0,14.0231906565723,1681,0,0,21
1541666.66666667,1,24,14.2483746402606,0,14.0231906565723,576,0,0,39
6e+05,0,28,13.3046849341983,1,13.8202984369853,784,1,28,45
7e+05,1,41,13.4588356140255,0,14.0231906565723,1681,0,0,98
2e+06,0,48,14.5086577385242,1,13.8202984369853,2304,1,48,33
2198544.33333333,1,50,14.6033060326639,0,14.0231906565723,2500,0,0,85
4e+06,1,62,15.2018049190842,0,14.0231906565723,3844,0,0,41
1232551.75,0,68,14.0245971718471,1,13.8202984369853,4624,1,68,54
934556.5,1,27,13.7478273641892,0,14.0231906565723,729,0,0,58
480000,0,39,13.0815413828841,1,13.8202984369853,1521,1,39,55
1412078,1,35,14.1605729363028,0,14.0231906565723,1225,0,0,37
1290000,1,19,14.0701527763379,0,14.0231906565723,361,0,0,45
1140000,0,20,13.9465388203707,1,13.8202984369853,400,1,20,45
1080000,0,28,13.8924715991004,1,13.8202984369853,784,1,28,53
1415000,0,37,14.1626400890595,1,13.8202984369853,1369,1,37,62
4416666.66666667,0,30,15.3008958217284,1,13.8202984369853,900,1,30,19
2e+06,1,65,14.5086577385242,0,14.0231906565723,4225,0,0,19
1e+06,0,59,13.8155105579643,1,13.8202984369853,3481,1,59,45
4e+05,0,39,12.8992198260901,1,13.8202984369853,1521,1,39,57
929453,0,27,13.7423515200454,1,13.8202984369853,729,1,27,45
780000,0,64,13.5670491986658,1,13.8202984369853,4096,1,64,79
3e+06,0,32,14.9141228466324,1,13.8202984369853,1024,1,32,18
3e+06,1,34,14.9141228466324,0,14.0231906565723,1156,0,0,18
910000,0,48,13.721199878493,1,13.8202984369853,2304,1,48,77
6e+05,0,23,13.3046849341983,1,13.8202984369853,529,1,23,45
8e+05,1,33,13.5923670066501,0,14.0231906565723,1089,0,0,95
2100000,1,31,14.5574479026937,0,14.0231906565723,961,0,0,2
2900000,0,30,14.8802212949567,1,13.8202984369853,900,1,30,13
6e+05,1,27,13.3046849341983,0,14.0231906565723,729,0,0,41
3e+06,0,39,14.9141228466324,1,13.8202984369853,1521,1,39,13
1e+06,0,52,13.8155105579643,1,13.8202984369853,2704,1,52,51
1336666.66666667,0,36,14.1056895106146,1,13.8202984369853,1296,1,36,59
4650000,1,40,15.3523777775635,0,14.0231906565723,1600,0,0,21
1200000,1,62,13.9978321147582,0,14.0231906565723,3844,0,0,3
2340000,1,64,14.6656614873339,0,14.0231906565723,4096,0,0,16
2300000,0,33,14.6484196808994,1,13.8202984369853,1089,1,33,3
1e+05,0,48,11.5129254649702,1,13.8202984369853,2304,1,48,17
3985000,0,41,15.1980478702065,1,13.8202984369853,1681,1,41,13
850000,1,39,13.6529916284665,0,14.0231906565723,1521,0,0,3
1060711,1,30,13.8744499959498,0,14.0231906565723,900,0,0,21
3e+05,1,55,12.6115377536383,0,14.0231906565723,3025,0,0,97
959786.333333333,0,51,13.7744659692273,1,13.8202984369853,2601,1,51,54
869453,0,41,13.6756195572614,1,13.8202984369853,1681,1,41,57
1470666.66666667,0,40,14.2012263706874,1,13.8202984369853,1600,1,40,39
1087492,1,67,13.8993846855961,0,14.0231906565723,4489,0,0,45
1081119.66666667,1,39,13.8935077904637,0,14.0231906565723,1521,0,0,37
781242,1,20,13.5686402399803,0,14.0231906565723,400,0,0,95
986077.666666667,1,22,13.8014903999214,0,14.0231906565723,484,0,0,58
980000,0,22,13.7953078506468,1,13.8202984369853,484,1,22,53
420000,0,56,12.9480099902596,1,13.8202984369853,3136,1,56,54
6225000,1,55,15.644084000315,0,14.0231906565723,3025,0,0,58
3033333.33333333,0,49,14.925172682819,1,13.8202984369853,2401,1,49,33
1236666.66666667,0,52,14.0279301459155,1,13.8202984369853,2704,1,52,3
960000,1,39,13.774688563444,0,14.0231906565723,1521,0,0,98
985203,0,27,13.8006029902909,1,13.8202984369853,729,1,27,55
8e+05,0,44,13.5923670066501,1,13.8202984369853,1936,1,44,45
1056544.33333333,1,57,13.8705140776125,0,14.0231906565723,3249,0,0,58
270000,0,53,12.5061772379805,1,13.8202984369853,2809,1,53,54
1200000,1,28,13.9978321147582,0,14.0231906565723,784,0,0,93
1159943,0,29,13.9638814239442,1,13.8202984369853,841,1,29,91
2712743,1,45,14.8134708580718,0,14.0231906565723,2025,0,0,98
1300000,0,40,14.0778748224318,1,13.8202984369853,1600,1,40,41
1020000,0,33,13.8353131852605,1,13.8202984369853,1089,1,33,53
3800000,1,39,15.1505116246966,0,14.0231906565723,1521,0,0,41
1496544.33333333,0,37,14.2186692305159,1,13.8202984369853,1369,1,37,13
890286,1,22,13.6992980384016,0,14.0231906565723,484,0,0,16
955000,0,27,13.7694666194629,1,13.8202984369853,729,1,27,39
2700000,1,26,14.8087623309746,0,14.0231906565723,676,0,0,19
3e+06,1,50,14.9141228466324,0,14.0231906565723,2500,0,0,39
1904877.66666667,1,30,14.4599283475081,0,14.0231906565723,900,0,0,58
1e+07,1,40,16.1180956509583,0,14.0231906565723,1600,0,0,8
3430966.66666667,1,48,15.0483526064529,0,14.0231906565723,2304,0,0,3
1148377.66666667,0,36,13.9538607796929,1,13.8202984369853,1296,1,36,6
150000,1,44,11.9183905730784,0,14.0231906565723,1936,0,0,45
4e+05,0,38,12.8992198260901,1,13.8202984369853,1444,1,38,54
0,0,23,0,1,13.8202984369853,529,1,23,45
997556.5,1,29,13.8130640677461,0,14.0231906565723,841,0,0,97
2250000,0,47,14.6264407741806,1,13.8202984369853,2209,1,47,21
266666.666666667,0,49,12.493754717982,1,13.8202984369853,2401,1,49,45
16366666.6666667,1,56,16.6107573040966,0,14.0231906565723,3136,0,0,21
5416666.66666667,0,53,15.5049911780719,1,13.8202984369853,2809,1,53,21
4150000,1,24,15.2386188922069,0,14.0231906565723,576,0,0,21
3e+06,1,51,14.9141228466324,0,14.0231906565723,2601,0,0,21
